Seniority;Status;Category;FirstDivision;SecondDivision;RFEF1;RFEF2;RFEF3;Preferent;Regional1;Regional2;Regional3;Junior;Male;Sex;YearBorn;Age;DateBorn;MadridBorn;PlaceBorn;Spanish;PostCode;City;MainRef;AssRef;Role;textCategory;MadridOffice;AlcalaOffice;AranjuezOffice;Office;;Weight;Height;Profession;StartYear;StartDate;StartAge;DropYear;DropDate;DropAge;talent
24;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1974;47;03/04/1974;1;MADRID;1;28223;Pozuelo De Alarcón;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;1997;01/02/1997;23;2014;30/06/2014;40;0
27;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1974;47;08/07/1974;0;CACERES;1;28922;Alcorcón;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;INGENIERO INFORMATICA;1994;01/07/1994;20;2014;30/06/2014;40;0
27;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1977;44;12/03/1977;1;MADRID;1;28024;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;ESTUDIANTE;1994;01/04/1994;17;2014;30/06/2014;37;0
2;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;2004;17;26/01/2004;1;MADRID;1;28792;Miraflores De La Sierra;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;60;170;;2019;12/09/2019;15;;;;0
10;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1993;28;01/01/1993;1;MADRID;1;28341;Valdemoro;1;0;ARBITRO;SEGUNDA REGIONAL;0;0;1;ARANJUEZ;;68;1.8;Ingeniero Informatico;2011;19/10/2011;18;2021;30/06/2021;28;0
2;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;2001;20;19/02/2001;1;MADRID;1;28022;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2019;12/07/2019;18;;;;0
32;0;5;0;0;0;0;1;0;0;0;0;0;1;MASCULINO;1970;51;24/04/1970;1;MADRID;1;28024;Madrid;1;0;ARBITRO;TERCERA RFEF;1;0;0;MADRID;;;;EMPLEADO DE BANCA;1989;01/03/1989;19;2014;30/06/2014;44;0
28;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1975;46;23/07/1975;1;MADRID;1;28935;Móstoles;1;0;ARBITRO;PRIMERA AFICIONADOS;1;0;0;MADRID;;;;ESTUDIANTE;1993;01/01/1993;18;2014;30/06/2014;39;0
2;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;2001;20;04/05/2001;1;ALCORCON;1;28942;Fuenlabrada;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;55;164;;2019;03/10/2019;18;;;;0
22;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1980;41;29/12/1980;1;MADRID;1;28804;Alcalá De Henares;1;0;ARBITRO;JUVENIL;0;1;0;ALCALA DE HENARES;;;;ESTUDIANTE;1999;30/01/1999;19;2014;30/06/2014;34;0
7;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1995;26;30/12/1995;1;MADRID;1;28017;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;75;1.8;;2014;25/11/2014;19;2018;30/06/2018;23;0
16;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1986;35;10/07/1986;1;MADRID;1;28021;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;2005;01/01/2005;19;2014;30/06/2014;28;0
7;1;6;0;0;0;0;0;1;0;0;0;0;1;MASCULINO;1995;26;01/09/1995;1;MADRID;1;28032;Madrid;1;0;ARBITRO;PREFERENTE;1;0;0;MADRID;;;;;2014;29/10/2014;19;;;;1
40;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1963;58;10/12/1963;1;MADRID;1;28034;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;;1981;01/12/1981;18;2014;30/06/2014;51;0
15;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1989;32;07/10/1989;1;MADRID;1;28806;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;0;1;0;ALCALA DE HENARES;;;;ESTUDIANTE;2006;18/10/2006;17;2011;30/06/2011;22;0
2;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;2003;18;17/11/2003;1;MADRID;1;28032;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;65;172;;2019;09/10/2019;16;;;;0
14;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1981;40;21/11/1981;0;CIUDAD REAL;1;28380;Colmenar De Oreja;1;0;ARBITRO;SEGUNDA REGIONAL;0;0;1;ARANJUEZ;;;;FUNCIONARIO;2007;27/07/2007;26;2014;30/06/2014;33;0
9;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1990;31;30/11/1990;1;MADRID;1;28830;San Fernando De Henares;1;0;ARBITRO;SEGUNDA REGIONAL;0;1;0;ALCALA DE HENARES;;;;;2012;13/04/2012;22;2017;30/06/2017;27;0
6;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;2000;21;05/01/2000;1;MADRID;1;28410;Manzanares El Real;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;;2015;28/10/2015;15;2021;25/06/2021;21;0
0;0;10;0;0;0;0;0;0;0;0;0;1;0;FEMENINO;2002;19;24/09/2002;0;Las Palmas de Gran Canaria;1;35004;Las Palmas de Gran Canaria;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2021;06/08/2021;19;2021;;19;0
3;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1987;34;17/05/1987;0;AVILA;1;28290;Las Rozas de Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;88;190;OPOSITOR;2018;14/09/2018;31;2020;30/06/2020;33;0
22;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1977;44;27/08/1977;1;MADRID;1;28700;San Sebastián De Los Reyes;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;EMPRESARIO;1999;15/01/1999;22;2014;30/06/2014;37;0
3;0;8;0;0;0;0;0;0;0;1;0;0;0;FEMENINO;2000;21;14/11/2000;1;MADRID;1;28018;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;Estudiante;2018;13/06/2018;18;2021;25/06/2021;21;0
8;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1991;30;11/01/1991;0;JEREZ DE LA FRONTERA;1;28043;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2013;25/09/2013;22;2014;30/06/2014;23;0
10;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1983;38;26/01/1983;1;MADRID;1;28002;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2011;20/10/2011;28;2014;30/06/2014;31;0
0;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1998;23;01/08/1998;0;PAMPLONA;1;28000;Madrid;1;0;ARBITRO;PRIMERA AFICIONADOS;1;0;0;MADRID;;;;;2021;23/07/2021;23;2021;;23;0
4;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1998;23;05/06/1998;1;MADRID;1;28055;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2017;20/11/2017;19;2020;30/06/2020;22;0
5;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1997;24;07/11/1997;1;MADRID;1;28830;San Fernando De Henares;1;0;ARBITRO;JUVENIL;0;1;0;ALCALA DE HENARES;;;;;2016;20/04/2016;19;2019;30/06/2019;22;0
8;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1995;26;05/03/1995;1;MADRID;1;28038;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2013;04/11/2013;18;2017;30/06/2017;22;0
24;0;10;0;0;0;0;0;0;0;0;0;1;0;FEMENINO;1977;44;01/10/1977;1;MADRID;1;28802;Alcalá De Henares;1;0;ARBITRO;JUVENIL;0;1;0;ALCALA DE HENARES;;;;AYUDANTE DE LABORATORIO;1997;01/02/1997;20;2014;30/06/2014;37;0
26;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1979;42;05/06/1979;1;MADRID;1;28035;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;1995;01/03/1995;16;2014;30/06/2014;35;0
23;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1981;40;04/09/1981;1;MADRID;1;28933;Móstoles;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;1998;25/06/1998;17;2014;30/06/2014;33;0
13;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1989;32;11/02/1989;0;SALAMANCA;1;28024;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;ESTUDIANTE;2008;01/11/2008;19;2017;01/10/2017;28;0
20;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1981;40;12/10/1981;0;IGUALADA;1;28019;Madrid;1;0;ARBITRO;PRIMERA AFICIONADOS;1;0;0;MADRID;;;;ESTUDIANTE;2001;08/10/2001;20;2014;30/06/2014;33;0
8;1;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1995;26;05/01/1995;1;MADRID;1;28038;Madrid;1;0;ARBITRO;PRIMERA AFICIONADOS;1;0;0;MADRID;;70;175;;2013;04/11/2013;18;;;;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;2001;20;26/08/2001;1;Leganés;1;28913;Leganés;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;64;1.72;Estudiante;2017;13/01/2017;16;;;;0
16;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1986;35;21/03/1986;0;OVIEDO;1;28691;Villanueva De La Cañada;1;0;ARBITRO;PRIMERA AFICIONADOS;1;0;0;MADRID;;;;ESTUDIANTE;2005;01/03/2005;19;2014;30/06/2014;28;0
9;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1979;42;06/08/1979;1;MADRID;1;28970;Humanes De Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;FUNCIONARIO;2012;----------;33;2014;30/06/2014;35;0
2;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;2002;19;08/09/2002;1;LEGANES;1;28942;Fuenlabrada;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;69;1.72;;2019;12/07/2019;17;;;;0
3;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1987;34;06/02/1987;0;SIBIU;1;28212;Navalagamella;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;;2018;16/07/2018;31;2019;30/06/2019;32;0
2;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1992;29;01/01/1992;0;TUNEZ;0;28017;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;79;1.84;Estudiante ;2019;19/02/2019;27;;;;0
7;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;2000;21;25/02/2000;1;MADRID;1;28035;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;70.3;1.73;;2014;26/06/2014;14;2020;15/06/2020;20;0
5;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1999;22;03/10/1999;0;MARRUECOS;1;28903;Getafe;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;50;1.73;;2016;07/12/2016;17;2020;16/07/2020;21;0
6;0;8;0;0;0;0;0;0;0;1;0;0;0;FEMENINO;1983;38;23/02/1983;0;RUMANIA;0;28033;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;56;1.7;;2015;29/06/2015;32;2020;30/06/2020;37;1
8;1;6;0;0;0;0;0;1;0;0;0;0;1;MASCULINO;1992;29;05/12/1992;1;MADRID;1;28521;Rivas-Vaciamadrid;1;0;ARBITRO;PREFERENTE;1;0;0;MADRID;;72;1.8;Ingeniero de Caminos ;2013;05/11/2013;21;;;;0
23;0;6;0;0;0;0;0;1;0;0;0;0;1;MASCULINO;1979;42;21/11/1979;0;TALAVERA DE LA REINA;1;28850;Torrejón De Ardoz;1;0;ARBITRO;PREFERENTE;0;1;0;ALCALA DE HENARES;;;;AUXILIAR ADMINISTRATIVO;1998;15/07/1998;19;2014;30/06/2014;35;0
7;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1992;29;25/02/1992;1;MADRID;1;28341;Valdemoro;1;0;ARBITRO;SEGUNDA REGIONAL;0;0;1;ARANJUEZ;;80;184;;2014;31/10/2014;22;;;;0
23;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1971;50;17/10/1971;1;MADRID;1;28803;Alcalá De Henares;1;0;ARBITRO;SEGUNDA REGIONAL;0;1;0;ALCALA DE HENARES;;;;VIGILANTE DE SEGURIDAD;1998;12/02/1998;27;2014;30/06/2014;43;0
23;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1979;42;23/02/1979;1;MADRID;1;28034;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;94;1.83;TRABAJANDO;1998;01/02/1998;19;;;;0
25;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1976;45;03/09/1976;1;MADRID;1;28916;Leganés;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;ESTUDIANTE;1996;01/03/1996;20;2014;30/06/2014;38;0
13;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1982;39;01/12/1982;0; BOURED (TAZA);1;28031;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;MECANICO AUTOBUS;2008;22/09/2008;26;;;;0
3;0;6;0;0;0;0;0;1;0;0;0;0;1;MASCULINO;1998;23;12/03/1998;1;MOSTOLES;1;28933;Móstoles;0;1;ARBITRO ASISTENTE;A.A. PREFERENTE;1;0;0;MADRID;;;;;2018;16/07/2018;20;2019;30/06/2019;21;0
3;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;2000;21;15/04/2000;1;CERCEDILLA;1;28680;San Martín De Valdeiglesias;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;;2018;12/04/2018;18;;;;1
2;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;2003;18;27/06/2003;1;FUENLABRADA;1;28942;Fuenlabrada;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;63.4;172;;2019;16/08/2019;16;;;;0
8;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1998;23;24/07/1998;1;MADRID;1;28341;Valdemoro;1;0;ARBITRO;EXCEDENCIA JUVENIL;1;0;0;MADRID;;;;;2013;24/10/2013;15;2016;30/06/2016;18;0
3;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;2000;21;26/11/2000;0;POZO ALCON;1;28043;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;;2018;06/08/2018;18;;;;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1998;23;17/01/1998;0;POZO ALCON;1;28043;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;76;178;ESTUDIANTE;2017;20/11/2017;19;;;;1
9;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1991;30;25/04/1991;0;FERROL;1;28005;Madrid;1;0;ARBITRO;PRIMERA AFICIONADOS;1;0;0;MADRID;;;;;2012;----------;21;2014;30/06/2014;23;0
7;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1994;27;24/03/1994;1;MADRID;1;28032;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;64;;;2014;26/06/2014;20;2021;25/06/2021;27;0
26;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1970;51;25/12/1970;0;BOUCHRIE;1;28300;Aranjuez;1;0;ARBITRO;SEGUNDA REGIONAL;0;0;1;ARANJUEZ;;;;JEFE DE EXPEDICIONES;1995;01/02/1995;25;2014;30/06/2014;44;0
4;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1999;22;05/11/1999;1;MADRID;1;28035;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;75;180;;2017;20/11/2017;18;2021;25/06/2021;22;0
23;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1978;43;19/05/1978;1;MADRID;1;28035;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ABOGADO;1998;01/02/1998;20;2014;30/06/2014;36;0
3;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1999;22;05/03/1999;1;MADRID;1;28260;Galapagar;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2018;19/02/2018;19;2020;30/06/2020;21;0
30;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1975;46;20/05/1975;1;MADRID;1;28901;Getafe;1;0;ARBITRO;PRIMERA AFICIONADOS;1;0;0;MADRID;;;;TECNICO ELECTRONICO;1991;01/12/1991;16;1998;30/06/1998;23;0
11;1;6;0;0;0;0;0;1;0;0;0;0;1;MASCULINO;1987;34;04/05/1987;1;MADRID;1;28031;Madrid;1;0;ARBITRO;PREFERENTE;1;0;0;MADRID;;;;ADMINISTRATIVO;2010;30/06/2010;23;;;;0
18;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1981;40;19/07/1981;1;MADRID;1;28820;Coslada;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;ADMINISTRATIVO;2003;21/02/2003;22;2014;30/06/2014;33;0
9;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1996;25;12/05/1996;1;MADRID;1;28029;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2012;26/11/2012;16;2019;30/06/2019;23;0
16;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1988;33;28/09/1988;1;MADRID;1;28941;Fuenlabrada;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ARTISTA;2005;06/10/2005;17;2009;20/06/2009;21;0
10;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1995;26;09/09/1995;1;MADRID;1;28943;Fuenlabrada;1;0;ARBITRO;PRIMERA AFICIONADOS;1;0;0;MADRID;;;;;2011;20/10/2011;16;2017;30/06/2017;22;0
6;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1999;22;03/09/1999;1;MADRID;1;28342;Valdemoro;1;0;ARBITRO;EXCEDENCIA SEGUNDA REGIONAL;0;0;1;ARANJUEZ;;;;;2015;09/12/2015;16;2019;;20;0
9;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1993;28;27/08/1993;1;MADRID;1;28018;Madrid;1;0;ARBITRO;EXCEDENCIA JUVENIL;1;0;0;MADRID;;;;;2012;26/11/2012;19;2016;30/06/2016;23;0
4;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1998;23;29/12/1998;1;LEGANES;1;28915;Leganés;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;;2017;20/11/2017;19;2021;25/06/2021;23;1
9;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1993;28;13/05/1993;0;POLONIA;0;28032;Madrid;1;0;ARBITRO;EXCEDENCIA PRIMERA AFICIONADOS;1;0;0;MADRID;;;;;2012;13/04/2012;19;2019;30/06/2019;26;0
13;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1990;31;11/08/1990;0;PLEVEN (BULGARIA);1;28044;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;2008;13/05/2008;18;2014;30/06/2014;24;0
16;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1981;40;22/04/1981;0;OBARCO DE VALDEORRAS;1;28035;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;2005;26/09/2005;24;2014;30/06/2014;33;0
10;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1990;31;30/08/1990;1;MADRID;1;28941;0;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;;2011;20/10/2011;21;2018;30/06/2018;28;0
25;0;6;0;0;0;0;0;1;0;0;0;0;1;MASCULINO;1968;53;06/02/1968;0;BARCELONA;1;28036;Madrid;1;0;ARBITRO;PREFERENTE;1;0;0;MADRID;;;;ECONOMISTA;1996;01/07/1996;28;2014;30/06/2014;46;0
16;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1985;36;14/12/1985;1;MADRID;1;28804;Madrid;1;0;ARBITRO;PRIMERA AFICIONADOS;0;1;0;ALCALA DE HENARES;;74;1.83;FUNCIONARIO;2005;01/01/2005;20;2014;30/06/2014;29;0
2;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1999;22;28/10/1999;1;MADRID;1;28791;Soto Del Real;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;Estudiante;2019;12/07/2019;20;;;;0
2;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;2005;16;06/06/2005;1;MADRID;1;28791;Soto Del Real;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;80;185;Estudiante;2019;12/07/2019;14;;;;0
6;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1995;26;16/10/1995;1;ALCALA DE HENARES;1;28803;Alcalá De Henares;1;0;ARBITRO;EXCEDENCIA SEGUNDA REGIONAL;0;1;0;ALCALA DE HENARES;;78;183;;2015;27/10/2015;20;2019;30/06/2019;24;0
17;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1980;41;03/06/1980;1;MADRID;1;28343;Valdemoro;1;0;ARBITRO;PRIMERA AFICIONADOS;0;0;1;ARANJUEZ;;;;CORDINADOR INSTALACIONES;2004;01/02/2004;24;2017;21/09/2017;37;0
4;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1997;24;22/07/1997;1;MADRID;1;28022;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;60;176;;2017;20/11/2017;20;2021;25/06/2021;24;0
4;1;6;0;0;0;0;0;1;0;0;0;0;1;MASCULINO;2001;20;17/02/2001;1;MADRID;1;28380;Colmenar De Oreja;0;1;ARBITRO ASISTENTE;A.A. PREFERENTE;0;0;1;ARANJUEZ;;58;175;;2017;18/01/2017;16;;;;0
3;1;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;2002;19;29/04/2002;1;MADRID;1;28380;Colmenar De Oreja;1;0;ARBITRO;PRIMERA AFICIONADOS;0;0;1;ARANJUEZ;;56;173;;2018;15/11/2018;16;;;;0
3;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;2001;20;13/11/2001;1;MADRID;1;28903;Getafe;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;73;1.75;;2018;15/11/2018;17;;;;0
6;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1997;24;20/07/1997;1;LEGANES;1;28944;Fuenlabrada;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2015;28/10/2015;18;2021;30/06/2021;24;0
9;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1992;29;08/04/1992;1;MADRID;1;28521;Rivas-Vaciamadrid;1;0;ARBITRO;PRIMERA AFICIONADOS;0;1;0;ALCALA DE HENARES;;;;;2012;26/11/2012;20;2017;30/06/2017;25;0
21;0;10;0;0;0;0;0;0;0;0;0;1;0;FEMENINO;1974;47;14/05/1974;1;MADRID;1;28026;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ABOGADO;2000;20/06/2000;26;2014;30/06/2014;40;0
22;0;10;0;0;0;0;0;0;0;0;0;1;0;FEMENINO;1976;45;18/05/1976;1;MADRID;1;28009;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;MAESTRA;1999;03/05/1999;23;2017;30/06/2017;41;0
24;0;4;0;0;0;1;0;0;0;0;0;0;1;MASCULINO;1978;43;23/08/1978;1;MADRID;1;28021;Madrid;0;1;ARBITRO ASISTENTE;A.A. 2ª RFEF;1;0;0;MADRID;;;;CAPATAZ;1997;01/02/1997;19;2016;30/06/2016;38;0
9;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1994;27;02/10/1994;1;MADRID;1;28029;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;;2012;13/04/2012;18;;;;1
13;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1969;52;05/02/1969;0;MANABI (ECUADOR);1;28017;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;CONSTRUCCION;2008;22/09/2008;39;2013;18/07/2013;44;0
2;0;5;0;0;0;0;1;0;0;0;0;0;1;MASCULINO;1991;30;29/08/1991;0;LEON;1;28050;Madrid;0;1;ARBITRO ASISTENTE;A.A. 3ª RFEF;1;0;0;MADRID;;;;;2019;20/08/2019;28;2021;28/07/2021;30;0
2;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1998;23;13/10/1998;1;MADRID;1;28044;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;;2019;24/01/2019;21;2019;;21;0
10;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1987;34;10/09/1987;0;ALICANTE;1;28009;Madrid;1;0;ARBITRO;EXCEDENCIA PRIMERA AFICIONADOS;1;0;0;MADRID;;;;;2011;30/09/2011;24;2014;30/06/2014;27;0
3;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1998;23;20/10/1998;1;ALCOBENDAS;1;28701;San Sebastián De Los Reyes;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2018;18/09/2018;20;2019;30/06/2019;21;0
7;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1996;25;15/08/1996;0;SAN SALVADOR;1;28350;Ciempozuelos;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2014;26/06/2014;18;2017;30/06/2017;21;0
22;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1979;42;08/12/1979;1;MADRID;1;28043;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;1999;01/05/1999;20;2014;30/06/2014;35;0
8;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1994;27;28/10/1994;1;MADRID;1;28026;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2013;05/11/2013;19;2017;30/06/2017;23;0
20;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1976;45;27/06/1976;1;MADRID;1;28280;Escorial (El);1;0;ARBITRO;PRIMERA AFICIONADOS;1;0;0;MADRID;;;;ESTUDIANTE;2001;10/09/2001;25;2014;30/06/2014;38;0
11;1;6;0;0;0;0;0;1;0;0;0;0;1;MASCULINO;1993;28;12/08/1993;1;MADRID;1;28830;San Fernando De Henares;1;0;ARBITRO;PREFERENTE;0;1;0;ALCALA DE HENARES;;68;1.7;METROLOGO;2010;02/11/2010;17;;;;0
